VIN,County,City,State,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract
5YJSA1H10E,Chelan,Leavenworth,,2013,Chevrolet,Corvette,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,124.9,75037.6,39,169469169,POINT (-122.6064912 47.5236145),PACIFICORP,53048728899.0
5YJSA1H11E,King,Bothell,,2014,Mercury,Tracer,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,140.8,78157.34,42,132278829,POINT (-120.611068 46.596645),PUGET SOUND ENERGY INC,53026613701.7
KNDJX3AE8G,Yakima,Port Orchard,,2013,Mercedes-Benz,M-Class,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,187.3,34225.3,5,158447059,POINT (-122.6064912 47.5236145),PUGET SOUND ENERGY INC,53011281826.3
5YJSA1H10E,Yakima,Auburn,,2013,Land Rover,LR3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,176.0,52784.04,13,192873075,POINT (-120.611068 46.596645),PUD NO 1 OF CHELAN COUNTY,53051323550.4
5YJSA1H27E,Snohomish,Bothell,,2014,BMW,6 Series,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,232.1,73328.73,38,182694594,POINT (-120.6860209 47.7095564),PACIFICORP,53029227835.8
5YJSA1H11E,Yakima,Yakima,M,2014,Honda,Civic,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,116.5,97065.47,1,183739473,POINT (-122.206146 47.839957),PUGET SOUND ENERGY INC,53043507030.2
5YJSA1H10E,Snohomish,Leavenworth,16,2016,Mitsubishi,Eclipse,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,103.1,36329.62,14,175931377,POINT (-122.206146 47.839957),PUGET SOUND ENERGY INC,53061088091.1
5YJSA1DP4D,Chelan,Leavenworth,,2015,Geo,Tracker,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,160.0,54338.56,36,155732939,POINT (-122.206146 47.839957),PUD NO 1 OF CHELAN COUNTY,53058378547.6
5YJSA1DP4D,King,Auburn,,2014,BMW,Z4,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,250.9,34955.38,11,153746775,POINT (-120.6860209 47.7095564),PUGET SOUND ENERGY INC,53073212062.5
5YJSA1H10E,Kitsap,Port Orchard,,2015,Buick,Roadmaster,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,130.7,35615.31,5,143941618,POINT (-120.2658133 46.4063477),PACIFICORP,53052713571.5
5YJSA1H10E,Yakima,Yakima,,2015,Hyundai,Azera,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,167.5,43016.66,23,153057284,POINT (-120.611068 46.596645),PUGET SOUND ENERGY INC,53074297307.0
5YJSA1H27E,Kitsap,Bothell,,2014,BMW,X3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,223.2,73309.07,34,167151789,POINT (-120.6860209 47.7095564),PUD NO 1 OF CHELAN COUNTY,53076391610.2
5YJSA1DP4D,Snohomish,Bothell,,2013,Acura,RL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,98.8,59016.26,7,179354987,POINT (-122.206146 47.839957),PACIFICORP,53039721792.7
5YJSA1H11E,Yakima,Bothell,,2016,Ford,E-Series,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,190.0,88164.15,3,164889555,POINT (-120.611068 46.596645),PUD NO 1 OF CHELAN COUNTY,53033045063.4
5YJSA1H11E,Yakima,Yakima,,2015,Honda,Accord,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208.1,48954.97,36,134476770,POINT (-120.6860209 47.7095564),PUGET SOUND ENERGY INC,53047333242.2
5YJSA1H27E,Chelan,Zillah,,2014,Chevrolet,Uplander,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,138.8,39969.77,20,158008552,POINT (-122.6064912 47.5236145),PUGET SOUND ENERGY INC,53072582252.1
KNDJX3AE8G,Snohomish,Auburn,B9,2013,Mercury,Mountaineer,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,184.4,51093.48,16,155796249,POINT (-122.206146 47.839957),PUD NO 1 OF CHELAN COUNTY,53011677207.1
5YJSA1H27E,Chelan,Leavenworth,,2016,Mercedes-Benz,E-Class,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,235.1,40992.03,13,167115597,POINT (-120.6860209 47.7095564),PACIFICORP,53020483171.9
5YJSA1DP4D,King,Auburn,HI,2016,Lincoln,MKZ,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,259.5,75668.53,10,145361116,POINT (-122.206146 47.839957),PUGET SOUND ENERGY INC,53046694199.5
5YJSA1H27E,Yakima,Leavenworth,,2015,Subaru,Impreza,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,102.4,109435.9,33,140923106,POINT (-120.611068 46.596645),PUGET SOUND ENERGY INC,53066752871.2
KNDJX3AE8G,Chelan,Bothell,,2015,Chevrolet,S10,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,172.0,42529.51,2,181079031,POINT (-120.6860209 47.7095564),PUGET SOUND ENERGY INC,53075791274.6
5YJSA1DP4D,Kitsap,Yakima,,2016,Buick,Riviera,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,263.9,81137.05,25,171609085,POINT (-120.2658133 46.4063477),PUGET SOUND ENERGY INC,53011003995.3
KNDJX3AE8G,Chelan,Yakima,,2013,Chevrolet,HHR,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,181.9,89242.08,25,145689434,POINT (-120.611068 46.596645),PACIFICORP,53018074946.5
KNDJX3AE8G,King,Bothell,,2014,Buick,Park Avenue,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,164.3,33015.24,31,174557409,POINT (-120.611068 46.596645),PACIFICORP,53012393366.6
5YJSA1H27E,Chelan,Leavenworth,,2014,Cadillac,CTS,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,115.6,84465.31,47,163920564,POINT (-120.611068 46.596645),PUD NO 1 OF CHELAN COUNTY,53068457803.4
5YJSA1DP4D,King,Bothell,,2016,Mazda,MPV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,164.1,88423.29,12,170924015,POINT (-120.611068 46.596645),PACIFICORP,53029142528.0
5YJSA1H27E,Snohomish,Zillah,,2013,Hyundai,Tiburon,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,205.3,100012.33,37,137725476,POINT (-122.206146 47.839957),PUD NO 1 OF CHELAN COUNTY,53052676107.0
KNDJX3AE8G,Yakima,Leavenworth,,2014,Hyundai,Sonata,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215.4,59065.71,33,178582102,POINT (-120.2658133 46.4063477),PUGET SOUND ENERGY INC,53066591356.9
5YJSA1H27E,Yakima,Bothell,,2014,GMC,Sonoma,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,165.8,70409.12,46,156820440,POINT (-122.206146 47.839957),PUGET SOUND ENERGY INC,53075572544.7
5YJSA1DP4D,Kitsap,Leavenworth,,2014,Ford,Econoline E150,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,218.5,66934.07,28,170050137,POINT (-120.6860209 47.7095564),PACIFICORP,53073387515.6
5YJSA1H10E,King,Port Orchard,,2014,Dodge,Caravan,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,188.2,49357.1,41,177181252,POINT (-120.6860209 47.7095564),PACIFICORP,53045697651.8
5YJSA1H10E,King,Yakima,,2014,Honda,Passport,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,177.1,108940.52,23,191575592,POINT (-120.2658133 46.4063477),PUGET SOUND ENERGY INC,53011966553.6
5YJSA1DP4D,Yakima,Yakima,,2016,Pontiac,Grand Prix,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,261.3,38393.3,49,145359256,POINT (-120.2658133 46.4063477),PACIFICORP,53076770473.3
5YJSA1H27E,Chelan,Yakima,,2016,Mercedes-Benz,E-Class,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,199.4,36799.44,43,173935629,POINT (-122.206146 47.839957),PUD NO 1 OF CHELAN COUNTY,53031583000.0
5YJSA1H10E,Snohomish,Zillah,,2014,Ford,Contour,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,228.2,43340.85,24,130827140,POINT (-120.611068 46.596645),PACIFICORP,53032356157.8
5YJSA1H11E,King,Zillah,,2016,Volkswagen,Eurovan,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,109.9,39782.47,19,176094204,POINT (-120.2658133 46.4063477),PUD NO 1 OF CHELAN COUNTY,53017418909.9
KNDJX3AE8G,King,Yakima,,2016,Nissan,Pathfinder,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249.9,46138.99,42,149052532,POINT (-120.6860209 47.7095564),PUD NO 1 OF CHELAN COUNTY,53030463356.9
5YJSA1DP4D,Kitsap,Yakima,,2014,GMC,Yukon XL 1500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,108.1,87812.72,13,149471783,POINT (-120.2658133 46.4063477),PUGET SOUND ENERGY INC,53048431901.5
5YJSA1H27E,Yakima,Zillah,,2015,Chevrolet,Silverado 3500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,116.5,88681.12,21,143815053,POINT (-120.6860209 47.7095564),PUD NO 1 OF CHELAN COUNTY,53067654790.6
5YJSA1DP4D,Yakima,Port Orchard,,2015,Lincoln,Navigator,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,226.1,88858.69,36,132695582,POINT (-122.6064912 47.5236145),PUGET SOUND ENERGY INC,53048558433.7
5YJSA1H10E,Chelan,Port Orchard,,2014,Nissan,350Z,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,198.2,99840.66,7,186068344,POINT (-120.2658133 46.4063477),PACIFICORP,53024309375.6
5YJSA1H11E,Chelan,Auburn,NSW,2016,Mitsubishi,Cordia,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,124.6,70614.44,10,144922601,POINT (-120.6860209 47.7095564),PUGET SOUND ENERGY INC,53030499455.9
5YJSA1H11E,King,Zillah,AB,2014,Chrysler,Concorde,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,102.0,97604.87,41,163848229,POINT (-122.6064912 47.5236145),PACIFICORP,53022965670.9
5YJSA1H11E,Snohomish,Bothell,,2014,Buick,LeSabre,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,256.1,96755.41,24,139785175,POINT (-120.2658133 46.4063477),PUGET SOUND ENERGY INC,53052796389.1
5YJSA1DP4D,King,Auburn,,2013,Honda,Civic,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,178.4,33233.75,14,131654421,POINT (-120.611068 46.596645),PUGET SOUND ENERGY INC,53044057730.1
KNDJX3AE8G,Kitsap,Bothell,,2013,Mercedes-Benz,CLS-Class,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,181.2,67585.56,49,138415390,POINT (-120.611068 46.596645),PUD NO 1 OF CHELAN COUNTY,53038624482.7
5YJSA1H11E,Chelan,Auburn,,2013,Mercury,Grand Marquis,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,175.7,67535.02,25,173342044,POINT (-120.611068 46.596645),PUGET SOUND ENERGY INC,53062395183.2
5YJSA1DP4D,Yakima,Zillah,,2015,Mazda,Millenia,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,216.4,67602.21,18,188980890,POINT (-122.206146 47.839957),PUD NO 1 OF CHELAN COUNTY,53019151566.6
5YJSA1H27E,Yakima,Port Orchard,B5,2016,Lincoln,Town Car,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,177.4,96285.21,27,127714252,POINT (-120.2658133 46.4063477),PACIFICORP,53009492493.1
5YJSA1H10E,Kitsap,Auburn,,2015,Infiniti,QX,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,120.0,66274.0,36,182769117,POINT (-120.611068 46.596645),PUD NO 1 OF CHELAN COUNTY,53016122060.2
5YJSA1H10E,Kitsap,Auburn,97,2014,Dodge,Intrepid,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,104.3,77048.07,17,180727156,POINT (-122.6064912 47.5236145),PUD NO 1 OF CHELAN COUNTY,53072987167.2
5YJSA1DP4D,King,Zillah,,2013,Nissan,Pathfinder,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,175.2,107659.23,27,177893747,POINT (-120.6860209 47.7095564),PUD NO 1 OF CHELAN COUNTY,53021057836.1
5YJSA1H11E,Yakima,Bothell,CA,2014,Bentley,Mulsanne,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,263.5,102378.08,40,138820778,POINT (-120.611068 46.596645),PACIFICORP,53029482783.8
5YJSA1H27E,Kitsap,Auburn,18,2015,Mitsubishi,Outlander,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,231.8,99505.9,30,171355918,POINT (-122.6064912 47.5236145),PUD NO 1 OF CHELAN COUNTY,53027079922.7
KNDJX3AE8G,Snohomish,Bothell,,2014,Dodge,Stealth,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,137.1,36221.83,49,133348521,POINT (-120.2658133 46.4063477),PACIFICORP,53019428304.1
5YJSA1H10E,King,Zillah,,2014,Toyota,Camry Hybrid,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,107.5,102629.47,40,191560034,POINT (-122.206146 47.839957),PUD NO 1 OF CHELAN COUNTY,53024028832.3
5YJSA1H11E,Chelan,Port Orchard,,2014,Jeep,Cherokee,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,106.4,36993.43,42,135452637,POINT (-120.6860209 47.7095564),PUGET SOUND ENERGY INC,53056689403.3
5YJSA1H11E,Kitsap,Port Orchard,,2015,Mazda,Mazdaspeed 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,195.9,90521.97,36,162074980,POINT (-122.6064912 47.5236145),PUD NO 1 OF CHELAN COUNTY,53042973975.7
5YJSA1DP4D,Snohomish,Zillah,,2015,Mercedes-Benz,C-Class,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,255.5,69494.37,48,158773718,POINT (-122.6064912 47.5236145),PACIFICORP,53071869778.8
5YJSA1H10E,Yakima,Leavenworth,,2015,Lincoln,Continental,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,169.2,42685.46,7,155409721,POINT (-120.6860209 47.7095564),PACIFICORP,53010967588.5
5YJSA1H11E,Chelan,Port Orchard,,2013,Scion,xA,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,134.1,49942.07,44,181344767,POINT (-120.611068 46.596645),PUGET SOUND ENERGY INC,53069461348.0
5YJSA1H27E,Yakima,Zillah,,2014,Buick,Park Avenue,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,178.4,60001.98,21,161458263,POINT (-120.611068 46.596645),PUGET SOUND ENERGY INC,53046114360.3
5YJSA1H27E,Kitsap,Yakima,,2016,Mercedes-Benz,600SEC,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,128.0,94108.93,45,166074693,POINT (-120.611068 46.596645),PUD NO 1 OF CHELAN COUNTY,53049857820.3
5YJSA1H27E,Snohomish,Bothell,,2013,Plymouth,Grand Voyager,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,252.7,97481.08,14,152745983,POINT (-122.206146 47.839957),PUD NO 1 OF CHELAN COUNTY,53015004802.3
5YJSA1H11E,Kitsap,Bothell,,2013,Mercedes-Benz,E-Class,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,170.3,66392.22,2,183755106,POINT (-120.611068 46.596645),PUGET SOUND ENERGY INC,53024182387.1
KNDJX3AE8G,Chelan,Auburn,,2014,Acura,NSX,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,142.8,40355.97,43,131292287,POINT (-122.6064912 47.5236145),PACIFICORP,53018837199.8
5YJSA1DP4D,Chelan,Yakima,,2014,Aptera,Type-1h,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,142.3,82702.67,40,184352912,POINT (-120.2658133 46.4063477),PUD NO 1 OF CHELAN COUNTY,53012936188.7
5YJSA1H27E,King,Leavenworth,,2016,Nissan,Sentra,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,254.2,87095.4,19,179062301,POINT (-122.6064912 47.5236145),PUGET SOUND ENERGY INC,53019340718.2
5YJSA1H10E,King,Yakima,,2016,Toyota,Tacoma Xtra,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,170.4,107336.33,35,161325902,POINT (-120.6860209 47.7095564),PUGET SOUND ENERGY INC,53012491298.0
5YJSA1DP4D,King,Yakima,,2013,Saab,9-5,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,99.0,105909.84,47,134818411,POINT (-120.611068 46.596645),PUD NO 1 OF CHELAN COUNTY,53051229947.3
5YJSA1H11E,Chelan,Zillah,VA,2015,Pontiac,Grand Prix,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,260.2,69792.92,14,128408291,POINT (-120.611068 46.596645),PACIFICORP,53017563754.1
KNDJX3AE8G,King,Port Orchard,,2013,Kia,Sportage,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,126.8,35012.09,37,190132129,POINT (-120.6860209 47.7095564),PACIFICORP,53052365838.1
5YJSA1H10E,Kitsap,Auburn,,2013,BMW,745,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,141.2,60769.15,39,136053644,POINT (-120.6860209 47.7095564),PUGET SOUND ENERGY INC,53017132425.7
KNDJX3AE8G,King,Zillah,,2013,Nissan,Altima,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,106.0,36529.11,40,187658658,POINT (-122.6064912 47.5236145),PUD NO 1 OF CHELAN COUNTY,53070589439.3
5YJSA1DP4D,Snohomish,Leavenworth,,2013,Mercedes-Benz,SL-Class,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,152.3,100421.45,22,163006692,POINT (-122.206146 47.839957),PACIFICORP,53056482814.2
5YJSA1H27E,Snohomish,Bothell,,2015,Eagle,Talon,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,187.8,43664.04,28,181516165,POINT (-122.6064912 47.5236145),PUGET SOUND ENERGY INC,53075049861.8
5YJSA1H10E,Chelan,Leavenworth,,2014,Infiniti,G37,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,167.9,83763.05,32,132413278,POINT (-120.6860209 47.7095564),PACIFICORP,53034763017.5
5YJSA1DP4D,Yakima,Auburn,07,2016,Chevrolet,HHR,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,101.6,106887.43,27,169136096,POINT (-120.6860209 47.7095564),PUD NO 1 OF CHELAN COUNTY,53062358584.8
5YJSA1H10E,Snohomish,Auburn,,2016,Ford,Econoline E350,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,204.7,52802.5,21,130452520,POINT (-122.6064912 47.5236145),PACIFICORP,53055295916.9
KNDJX3AE8G,Chelan,Zillah,,2013,Volkswagen,Touareg,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,211.3,66765.24,17,167058585,POINT (-120.6860209 47.7095564),PUD NO 1 OF CHELAN COUNTY,53024344033.0
5YJSA1H27E,Yakima,Yakima,,2015,Jaguar,S-Type,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,196.6,66040.24,39,135316986,POINT (-120.611068 46.596645),PACIFICORP,53021751339.6
5YJSA1H10E,Kitsap,Port Orchard,,2015,GMC,Savana 3500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,109.4,75024.34,38,145679887,POINT (-120.2658133 46.4063477),PUGET SOUND ENERGY INC,53036259252.2
5YJSA1H10E,Chelan,Bothell,,2014,Saturn,VUE,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,255.5,51456.33,17,154728144,POINT (-122.6064912 47.5236145),PUD NO 1 OF CHELAN COUNTY,53023668230.2
5YJSA1H10E,King,Port Orchard,,2015,Chevrolet,Suburban 1500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,190.4,84151.14,31,165470050,POINT (-120.6860209 47.7095564),PUD NO 1 OF CHELAN COUNTY,53009965213.6
KNDJX3AE8G,King,Leavenworth,,2016,Aston Martin,V8 Vantage,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,146.9,85076.23,5,185796540,POINT (-120.2658133 46.4063477),PUGET SOUND ENERGY INC,53076310837.7
5YJSA1H11E,Chelan,Port Orchard,,2013,Saturn,Ion,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,96.3,98199.16,27,188665729,POINT (-120.6860209 47.7095564),PACIFICORP,53062569898.9
5YJSA1H10E,King,Zillah,,2015,Toyota,Camry,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,209.7,55890.94,16,183375320,POINT (-122.206146 47.839957),PACIFICORP,53022437368.3
5YJSA1DP4D,Yakima,Auburn,B9,2013,Dodge,Intrepid,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,262.4,50866.5,21,128058145,POINT (-120.611068 46.596645),PUGET SOUND ENERGY INC,53012931282.8
5YJSA1H10E,Yakima,Zillah,02,2013,Lexus,GS,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,179.4,50423.8,11,129382468,POINT (-120.611068 46.596645),PUGET SOUND ENERGY INC,53039968670.7
5YJSA1DP4D,Chelan,Yakima,,2014,Lincoln,Navigator,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,174.4,80341.2,6,191319126,POINT (-120.611068 46.596645),PUD NO 1 OF CHELAN COUNTY,53052396462.6
5YJSA1DP4D,Kitsap,Auburn,,2016,Toyota,Highlander,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,159.7,55919.36,5,134443841,POINT (-120.6860209 47.7095564),PACIFICORP,53020452160.0
5YJSA1H27E,Yakima,Zillah,,2014,Austin,Mini Cooper,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,204.2,49891.93,31,187292643,POINT (-122.6064912 47.5236145),PACIFICORP,53026993303.2
5YJSA1DP4D,Snohomish,Leavenworth,,2014,Acura,Legend,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,116.6,102699.35,42,155586048,POINT (-122.206146 47.839957),PUD NO 1 OF CHELAN COUNTY,53020133362.1
5YJSA1DP4D,Kitsap,Bothell,,2014,Bentley,Mulsanne,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,172.5,87890.39,42,171221529,POINT (-122.6064912 47.5236145),PACIFICORP,53053550158.0
5YJSA1H27E,Yakima,Zillah,,2014,Mitsubishi,Galant,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,181.0,39292.32,10,176595896,POINT (-120.2658133 46.4063477),PACIFICORP,53032404211.9
5YJSA1DP4D,Yakima,Port Orchard,,2013,Saturn,S-Series,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,113.6,76338.53,45,158606204,POINT (-122.6064912 47.5236145),PACIFICORP,53049583434.2
5YJSA1H10E,Snohomish,Zillah,,2014,Mercedes-Benz,600SL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,227.8,93056.03,16,165091959,POINT (-120.2658133 46.4063477),PUD NO 1 OF CHELAN COUNTY,53064216192.0
5YJSA1H11E,Yakima,Yakima,AB,2016,Subaru,Impreza WRX,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,184.8,109568.43,34,164432733,POINT (-120.611068 46.596645),PACIFICORP,53022301736.6
5YJSA1H11E,Yakima,Port Orchard,,2014,Lamborghini,Gallardo,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,224.5,60142.55,41,176746283,POINT (-122.206146 47.839957),PACIFICORP,53040846526.5
5YJSA1H27E,Yakima,Zillah,,2016,Saab,9-5,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,172.5,44574.57,38,192771678,POINT (-120.2658133 46.4063477),PUD NO 1 OF CHELAN COUNTY,53041664806.5
5YJSA1H27E,Kitsap,Auburn,,2013,Jaguar,S-Type,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,236.2,102490.68,6,153124671,POINT (-120.2658133 46.4063477),PUGET SOUND ENERGY INC,53035729359.9
5YJSA1H27E,Snohomish,Bothell,,2013,Kia,Sportage,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,183.2,85695.2,13,169079032,POINT (-120.6860209 47.7095564),PUGET SOUND ENERGY INC,53010477545.1
KNDJX3AE8G,Kitsap,Bothell,,2014,Dodge,Ram 3500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,124.0,86373.02,44,178337596,POINT (-120.611068 46.596645),PUD NO 1 OF CHELAN COUNTY,53031643732.5
